seed,player,num_rounds,risk,wealth,total_rent_paid,properties_owned,passed_go_count,neighborhood_completeness,loser
247,Player 2,30,1,-98.0,20,8,4,1.0,2
248,Player 1,23,1,-9.47,20,5,2,0.0,1
248,Player 2,23,1,245.01,41,6,3,0.0,1
249,Player 1,45,1,200.14,32,9,8,1.0,2
249,Player 2,45,1,-72.42,18,7,5,0.0,2
250,Player 1,73,1,-26.99,210,10,9,1.0,1
250,Player 2,73,1,365.0,92,13,11,1.0,1
251,Player 1,12,1,-10.0,10,4,1,1.0,1
251,Player 2,12,1,274.94,0,5,2,0.0,1
252,Player 1,17,1,-92.22,0,6,3,0.0,1
252,Player 2,17,1,90.56,12,4,1,0.0,1
253,Player 1,42,1,-59.38,71,8,5,0.0,1
253,Player 2,42,1,85.43,76,11,6,1.0,1
254,Player 1,18,1,-133.8,6,5,2,0.0,1
254,Player 2,18,1,93.1,4,6,3,0.0,1
255,Player 1,13,1,-1.0,26,6,2,0.0,1
255,Player 2,13,1,26.0,45,6,2,0.0,1
256,Player 1,19,1,-93.65,10,5,1,0.0,1
256,Player 2,19,1,36.63,6,6,3,0.0,1
257,Player 1,17,1,-64.83,26,6,1,0.0,1
257,Player 2,17,1,-62.43,0,6,2,0.0,1
258,Player 1,24,1,4.47,62,5,1,0.0,2
258,Player 2,24,1,-7.41,22,6,3,0.0,2
259,Player 1,30,1,91.24,62,7,5,0.0,2
259,Player 2,30,1,-10.0,44,8,4,1.0,2
260,Player 1,106,1,590.34,493,15,16,2.0,1
260,Player 2,106,1,978.46,493,13,17,1.0,1
261,Player 1,37,1,372.07,26,8,6,1.0,2
261,Player 2,37,1,-3.39,42,9,6,0.0,2
262,Player 1,17,1,-85.51,14,5,2,0.0,1
262,Player 2,17,1,193.72,0,5,3,0.0,1
263,Player 1,24,1,-12.0,30,8,4,1.0,1
263,Player 2,24,1,98.12,2,7,3,0.0,1
264,Player 1,23,1,24.0,4,5,2,0.0,2
264,Player 2,23,1,-24.0,24,7,3,0.0,2
265,Player 1,162,1,1655.53,690,14,26,2.0,2
265,Player 2,162,1,1274.0,738,14,23,3.0,2
266,Player 1,18,1,-100.0,0,5,1,1.0,1
266,Player 2,18,1,114.52,4,5,2,0.0,1
267,Player 1,68,1,-12.0,245,12,11,1.0,1
267,Player 2,68,1,424.52,217,10,10,1.0,1
268,Player 1,29,1,246.73,45,6,4,0.0,2
268,Player 2,29,1,-50.0,100,8,3,1.0,2
269,Player 1,46,1,-92.35,130,7,5,0.0,1
269,Player 2,46,1,298.94,48,10,8,0.0,1
270,Player 1,25,1,-49.83,14,6,3,0.0,1
270,Player 2,25,1,165.39,37,6,1,1.0,1
271,Player 1,52,1,209.56,206,9,6,0.0,2
271,Player 2,52,1,-1.0,188,12,8,2.0,2
272,Player 1,49,1,260.14,124,9,8,1.0,2
272,Player 2,49,1,-26.0,98,9,8,0.0,2
273,Player 1,39,1,271.06,4,9,7,1.0,2
273,Player 2,39,1,-98.0,87,8,6,0.0,2
274,Player 1,32,1,-84.0,54,9,4,1.0,1
274,Player 2,32,1,253.55,64,7,5,0.0,1
275,Player 1,98,1,800.44,442,15,17,1.0,2
275,Player 2,98,1,648.08,380,13,13,1.0,2
276,Player 1,42,1,-8.0,62,8,5,1.0,1
276,Player 2,42,1,19.86,124,9,6,0.0,1
277,Player 1,104,1,620.73,426,15,16,3.0,1
277,Player 2,104,1,959.64,402,13,16,2.0,1
278,Player 1,58,1,175.0,126,9,8,0.0,2
278,Player 2,58,1,-75.0,274,12,9,1.0,2
279,Player 1,16,1,0.0,12,6,2,0.0,2
279,Player 2,16,1,-9.54,0,5,2,0.0,2
280,Player 1,21,1,98.77,0,6,3,0.0,2
280,Player 2,21,1,-52.31,0,6,3,0.0,2
281,Player 1,21,1,103.39,25,5,2,0.0,2
281,Player 2,21,1,-27.03,0,7,3,0.0,2
282,Player 1,22,1,-82.79,12,7,3,1.0,1
282,Player 2,22,1,305.96,10,5,3,0.0,1
283,Player 1,38,1,89.6,26,8,5,0.0,2
283,Player 2,38,1,-86.0,71,8,5,1.0,2
284,Player 1,101,1,439.56,135,16,14,2.0,2
284,Player 2,101,1,-8.37,374,10,16,0.0,2
285,Player 1,19,1,-0.37,46,5,1,0.0,1
285,Player 2,19,1,170.12,0,7,3,1.0,1
286,Player 1,19,1,42.48,0,5,3,0.0,2
286,Player 2,19,1,-4.12,20,6,2,0.0,2
287,Player 1,16,1,-40.84,0,4,1,0.0,1
287,Player 2,16,1,8.4,26,5,1,1.0,1
288,Player 1,50,1,102.77,143,9,7,1.0,2
288,Player 2,50,1,-12.0,62,12,8,2.0,2
289,Player 1,41,1,218.89,4,8,5,0.0,2
289,Player 2,41,1,-6.0,46,9,6,0.0,2
290,Player 1,17,1,-125.64,0,6,2,0.0,1
290,Player 2,17,1,202.24,14,5,2,0.0,1
291,Player 1,16,1,0.0,0,5,1,0.0,2
291,Player 2,16,1,-37.06,0,4,2,0.0,2
292,Player 1,33,1,-87.07,84,7,4,1.0,1
292,Player 2,33,1,216.0,52,9,5,1.0,1
293,Player 1,24,1,-15.98,4,5,3,0.0,1
293,Player 2,24,1,133.3,34,7,4,0.0,1
294,Player 1,31,1,256.52,28,7,5,0.0,2
294,Player 2,31,1,-97.38,41,10,5,2.0,2
295,Player 1,35,1,-25.0,35,7,4,0.0,1
295,Player 2,35,1,42.07,48,7,5,0.0,1
296,Player 1,19,1,-44.7,10,7,3,0.0,1
296,Player 2,19,1,0.0,0,6,3,0.0,1
297,Player 1,23,1,-100.0,0,5,2,0.0,1
297,Player 2,23,1,0.0,0,8,4,0.0,1
298,Player 1,38,1,-6.0,58,11,6,2.0,1
298,Player 2,38,1,387.11,71,7,7,0.0,1
299,Player 1,32,1,-4.0,20,8,6,1.0,1
299,Player 2,32,1,21.57,14,9,5,2.0,1
300,Player 1,33,1,81.47,20,10,5,1.0,2
300,Player 2,33,1,-56.94,56,9,5,2.0,2
301,Player 1,33,1,-17.27,62,8,6,0.0,1
301,Player 2,33,1,25.0,92,9,5,0.0,1
302,Player 1,16,1,-12.23,32,6,2,0.0,1
302,Player 2,16,1,103.09,0,6,2,0.0,1
303,Player 1,156,1,1726.11,837,14,24,2.0,2
303,Player 2,156,1,1551.66,672,14,28,1.0,2
304,Player 1,26,1,-8.0,52,7,3,0.0,1
304,Player 2,26,1,400.68,55,6,4,0.0,1
305,Player 1,44,1,-12.0,64,11,7,1.0,1
305,Player 2,44,1,188.8,118,10,6,2.0,1
306,Player 1,48,1,-10.0,78,10,7,2.0,1
306,Player 2,48,1,10.0,122,10,8,1.0,1
307,Player 1,56,1,258.78,35,12,8,1.0,2
307,Player 2,56,1,-13.08,160,8,7,0.0,2
308,Player 1,12,1,-124.81,18,4,1,0.0,1
308,Player 2,12,1,160.17,0,6,2,0.0,1
309,Player 1,33,1,-58.43,60,6,2,1.0,1
309,Player 2,33,1,4.0,26,8,4,0.0,1
310,Player 1,27,1,183.79,75,6,3,1.0,2
310,Player 2,27,1,-89.88,4,8,3,1.0,2
311,Player 1,63,1,-80.0,109,12,9,0.0,1
311,Player 2,63,1,169.07,86,12,9,1.0,1
312,Player 1,45,1,185.25,78,8,6,1.0,2
312,Player 2,45,1,-4.0,20,11,7,1.0,2
313,Player 1,34,1,88.1,62,5,3,0.0,2
313,Player 2,34,1,-14.0,14,11,6,1.0,2
314,Player 1,38,1,50.0,34,8,4,0.0,2
314,Player 2,38,1,-50.0,152,9,6,1.0,2
315,Player 1,32,1,-84.16,10,6,3,0.0,1
315,Player 2,32,1,5.53,4,7,4,1.0,1
316,Player 1,18,1,-100.0,2,5,2,0.0,1
316,Player 2,18,1,260.1,28,4,3,0.0,1
317,Player 1,26,1,-4.46,59,4,4,0.0,1
317,Player 2,26,1,85.27,0,8,4,1.0,1
318,Player 1,170,1,2102.31,543,15,25,1.0,2
318,Player 2,170,1,1461.13,826,13,27,0.0,2
319,Player 1,63,1,256.59,110,10,6,1.0,2
319,Player 2,63,1,-4.0,151,10,8,0.0,2
320,Player 1,13,1,112.48,12,4,2,0.0,2
320,Player 2,13,1,-14.0,26,6,2,0.0,2
321,Player 1,39,1,120.89,24,7,6,0.0,2
321,Player 2,39,1,-100.0,91,7,4,2.0,2
322,Player 1,29,1,-40.94,10,6,4,0.0,1
322,Player 2,29,1,46.34,25,7,4,0.0,1
323,Player 1,12,1,-35.0,35,5,0,1.0,1
323,Player 2,12,1,138.37,4,4,1,0.0,1
324,Player 1,78,1,274.09,172,13,12,1.0,2
324,Player 2,78,1,-25.0,372,13,11,1.0,2
325,Player 1,32,1,74.99,58,7,3,0.0,2
325,Player 2,32,1,-20.21,72,6,4,0.0,2
326,Player 1,30,1,63.71,14,7,4,0.0,2
326,Player 2,30,1,-2.54,88,7,3,0.0,2
327,Player 1,34,1,191.18,50,7,3,0.0,2
327,Player 2,34,1,-78.0,46,9,4,0.0,2
328,Player 1,27,1,-82.54,43,8,4,0.0,1
328,Player 2,27,1,183.56,82,6,3,0.0,1
329,Player 1,19,1,-21.7,27,5,2,0.0,1
329,Player 2,19,1,468.65,0,4,3,0.0,1
330,Player 1,38,1,-45.03,40,7,3,0.0,1
330,Player 2,38,1,89.96,10,8,5,0.0,1
331,Player 1,15,1,-100.0,0,5,1,0.0,1
331,Player 2,15,1,100.79,0,6,3,0.0,1
332,Player 1,69,1,205.2,91,11,10,0.0,2
332,Player 2,69,1,-5.86,159,10,9,1.0,2
333,Player 1,36,1,-33.0,26,6,3,0.0,1
333,Player 2,36,1,0.16,49,10,6,1.0,1
334,Player 1,30,1,-0.13,89,7,5,0.0,1
334,Player 2,30,1,75.28,4,7,4,0.0,1
335,Player 1,31,1,-74.3,34,9,4,1.0,1
335,Player 2,31,1,207.32,95,6,5,0.0,1
336,Player 1,44,1,160.81,35,10,7,0.0,2
336,Player 2,44,1,-15.62,170,7,7,0.0,2
337,Player 1,30,1,-2.34,57,9,5,1.0,1
337,Player 2,30,1,172.11,4,7,5,0.0,1
338,Player 1,21,1,83.09,20,4,1,0.0,2
338,Player 2,21,1,-22.0,22,6,3,0.0,2
339,Player 1,14,1,-2.06,14,7,2,1.0,1
339,Player 2,14,1,76.11,16,4,1,0.0,1
340,Player 1,18,1,25.0,4,5,1,0.0,2
340,Player 2,18,1,-18.0,25,6,3,1.0,2
341,Player 1,26,1,135.69,29,5,3,0.0,2
341,Player 2,26,1,-1.67,50,7,4,0.0,2
342,Player 1,54,1,4.0,18,8,6,0.0,2
342,Player 2,54,1,-0.91,83,8,8,1.0,2
343,Player 1,35,1,-87.19,4,7,4,0.0,1
343,Player 2,35,1,170.58,24,8,5,2.0,1
344,Player 1,21,1,61.13,62,7,2,1.0,2
344,Player 2,21,1,-56.05,10,7,2,0.0,2
345,Player 1,55,1,-8.0,101,11,9,2.0,1
345,Player 2,55,1,55.9,78,10,7,1.0,1
346,Player 1,23,1,60.42,37,6,3,0.0,2
346,Player 2,23,1,-59.55,0,5,1,0.0,2
347,Player 1,149,1,573.87,548,14,21,2.0,1
347,Player 2,149,1,767.13,789,14,18,3.0,1
348,Player 1,21,1,79.44,28,7,3,0.0,2
348,Player 2,21,1,-18.0,38,6,3,0.0,2
349,Player 1,29,1,-14.0,42,8,4,0.0,1
349,Player 2,29,1,48.08,28,7,4,1.0,1
350,Player 1,25,1,10.04,26,6,3,1.0,2
350,Player 2,25,1,-4.0,45,8,4,0.0,2
351,Player 1,33,1,265.0,50,7,5,0.0,2
351,Player 2,33,1,-11.75,91,7,4,1.0,2
352,Player 1,66,1,-20.0,208,14,9,2.0,1
352,Player 2,66,1,206.0,110,10,8,2.0,1
353,Player 1,24,1,137.99,0,6,2,0.0,2
353,Player 2,24,1,-7.74,28,6,4,0.0,2
354,Player 1,135,1,667.5,540,14,18,3.0,1
354,Player 2,135,1,798.35,522,14,21,2.0,1
355,Player 1,27,1,-100.0,0,8,3,0.0,1
355,Player 2,27,1,150.0,75,5,4,1.0,1
356,Player 1,35,1,101.26,78,7,4,0.0,2
356,Player 2,35,1,-5.11,49,9,5,1.0,2
357,Player 1,39,1,129.77,25,10,6,0.0,2
357,Player 2,39,1,-20.0,87,8,5,0.0,2
358,Player 1,35,1,52.28,18,7,3,0.0,2
358,Player 2,35,1,-18.0,66,8,4,1.0,2
359,Player 1,43,1,51.96,65,10,6,1.0,2
359,Player 2,43,1,-25.0,69,9,7,0.0,2
360,Player 1,31,1,-72.8,131,6,3,1.0,1
360,Player 2,31,1,88.99,6,6,3,0.0,1
361,Player 1,18,1,-96.86,0,5,1,0.0,1
361,Player 2,18,1,196.31,10,5,2,1.0,1
362,Player 1,23,1,-66.74,38,6,3,0.0,1
362,Player 2,23,1,151.64,20,6,2,0.0,1
363,Player 1,23,1,0.0,0,6,3,0.0,2
363,Player 2,23,1,-100.0,0,5,3,0.0,2
364,Player 1,24,1,51.82,0,7,2,0.0,2
364,Player 2,24,1,-30.68,25,4,2,0.0,2
365,Player 1,153,1,1039.57,601,16,23,3.0,2
365,Player 2,153,1,983.52,815,12,24,2.0,2
366,Player 1,35,1,-4.0,42,6,5,1.0,1
366,Player 2,35,1,10.53,162,7,3,1.0,1
367,Player 1,19,1,154.17,0,4,2,0.0,2
367,Player 2,19,1,-84.88,10,4,2,0.0,2
368,Player 1,28,1,111.39,25,4,5,0.0,2
368,Player 2,28,1,-10.47,35,7,4,0.0,2
369,Player 1,12,1,-25.93,0,4,1,0.0,1
369,Player 2,12,1,512.92,6,3,1,0.0,1
370,Player 1,22,1,8.0,28,8,3,0.0,2
370,Player 2,22,1,-0.92,8,7,4,1.0,2
371,Player 1,22,1,148.95,14,7,3,0.0,2
371,Player 2,22,1,-22.0,22,6,3,0.0,2
372,Player 1,100,1,689.21,528,12,15,1.0,2
372,Player 2,100,1,428.25,278,16,16,2.0,2
373,Player 1,17,1,-3.09,18,7,2,1.0,1
373,Player 2,17,1,38.96,12,5,2,0.0,1
374,Player 1,11,1,-10.0,10,5,2,0.0,1
374,Player 2,11,1,64.63,0,3,1,0.0,1
375,Player 1,117,1,1022.03,423,12,19,2.0,2
375,Player 2,117,1,663.0,406,16,19,1.0,2
376,Player 1,138,1,422.3,668,12,17,1.0,1
376,Player 2,138,1,924.4,441,16,22,2.0,1
377,Player 1,46,1,88.17,51,9,8,0.0,2
377,Player 2,46,1,-18.0,206,9,5,3.0,2
378,Player 1,15,1,274.8,0,6,2,0.0,2
378,Player 2,15,1,-24.91,53,5,1,0.0,2
379,Player 1,17,1,-4.0,18,4,3,0.0,1
379,Player 2,17,1,165.39,0,5,3,0.0,1
380,Player 1,33,1,33.63,76,9,5,1.0,2
380,Player 2,33,1,-18.49,35,9,5,0.0,2
381,Player 1,22,1,-9.1,10,5,4,0.0,1
381,Player 2,22,1,40.34,0,8,3,0.0,1
382,Player 1,16,1,217.37,12,5,2,1.0,2
382,Player 2,16,1,-12.0,28,5,2,0.0,2
383,Player 1,25,1,-47.04,0,6,2,0.0,1
383,Player 2,25,1,102.33,20,6,3,0.0,1
384,Player 1,28,1,-32.67,64,9,4,2.0,1
384,Player 2,28,1,306.87,28,6,4,0.0,1
385,Player 1,45,1,-12.6,150,8,6,0.0,1
385,Player 2,45,1,270.16,113,10,6,0.0,1
386,Player 1,18,1,116.6,2,7,2,0.0,2
386,Player 2,18,1,-187.74,16,4,1,0.0,2
387,Player 1,54,1,85.22,52,11,8,2.0,2
387,Player 2,54,1,-4.0,70,10,9,2.0,2
388,Player 1,31,1,163.02,34,7,4,1.0,2
388,Player 2,31,1,-3.05,41,5,2,0.0,2
389,Player 1,30,1,-0.17,49,6,4,0.0,1
389,Player 2,30,1,207.91,64,7,5,0.0,1
390,Player 1,51,1,315.14,183,10,9,1.0,2
390,Player 2,51,1,-14.0,69,9,8,0.0,2
391,Player 1,48,1,241.0,95,10,8,0.0,2
391,Player 2,48,1,-100.0,182,9,7,0.0,2
392,Player 1,25,1,-46.95,10,7,3,1.0,1
392,Player 2,25,1,212.38,16,5,4,0.0,1
393,Player 1,24,1,239.43,0,7,4,1.0,2
393,Player 2,24,1,-6.58,16,6,3,0.0,2
394,Player 1,45,1,245.47,109,9,6,1.0,2
394,Player 2,45,1,-22.48,52,10,6,0.0,2
395,Player 1,41,1,55.75,36,11,5,1.0,2
395,Player 2,41,1,-21.35,177,7,4,1.0,2
396,Player 1,23,1,-192.0,0,7,3,0.0,1
396,Player 2,23,1,4.93,32,6,2,0.0,1
397,Player 1,42,1,392.93,88,8,7,0.0,2
397,Player 2,42,1,-10.0,175,12,7,1.0,2
398,Player 1,53,1,-35.0,157,11,8,0.0,1
398,Player 2,53,1,35.0,174,11,10,2.0,1
399,Player 1,27,1,-10.95,26,7,4,0.0,1
399,Player 2,27,1,197.81,90,6,4,0.0,1
400,Player 1,114,1,506.32,356,12,20,1.0,1
400,Player 2,114,1,737.95,510,16,17,2.0,1
401,Player 1,19,1,-35.54,6,6,3,0.0,1
401,Player 2,19,1,248.39,43,4,1,0.0,1
402,Player 1,32,1,-12.0,36,8,5,1.0,1
402,Player 2,32,1,30.84,67,9,5,0.0,1
403,Player 1,104,1,71.14,381,12,14,0.0,1
403,Player 2,104,1,393.79,232,16,17,1.0,1
404,Player 1,26,1,-26.0,38,7,4,0.0,1
404,Player 2,26,1,221.08,16,6,4,1.0,1
405,Player 1,54,1,-14.37,98,8,7,1.0,1
405,Player 2,54,1,83.46,47,6,6,0.0,1
406,Player 1,21,1,-18.0,18,7,2,1.0,1
406,Player 2,21,1,153.61,25,7,3,0.0,1
407,Player 1,51,1,-6.0,87,10,8,0.0,1
407,Player 2,51,1,468.43,58,10,8,2.0,1
408,Player 1,40,1,255.04,87,10,6,0.0,2
408,Player 2,40,1,-79.06,51,8,5,0.0,2
409,Player 1,37,1,-23.7,31,9,4,1.0,1
409,Player 2,37,1,316.98,22,6,4,0.0,1
410,Player 1,70,1,279.0,236,13,12,1.0,2
410,Player 2,70,1,-130.78,149,12,10,1.0,2
411,Player 1,47,1,-22.0,115,7,4,0.0,1
411,Player 2,47,1,121.36,89,10,5,1.0,1
412,Player 1,28,1,233.45,76,5,3,0.0,2
412,Player 2,28,1,-6.73,95,6,3,0.0,2
413,Player 1,29,1,235.02,44,8,4,0.0,2
413,Player 2,29,1,-24.0,64,8,4,0.0,2
414,Player 1,22,1,-70.73,4,7,3,0.0,1
414,Player 2,22,1,-71.95,10,6,2,0.0,1
415,Player 1,24,1,80.0,28,6,3,0.0,2
415,Player 2,24,1,-79.9,14,6,3,0.0,2
416,Player 1,27,1,-4.88,54,9,5,0.0,1
416,Player 2,27,1,376.81,78,6,5,0.0,1
417,Player 1,21,1,28.0,0,7,3,1.0,2
417,Player 2,21,1,-28.0,44,5,2,0.0,2
418,Player 1,52,1,-20.0,102,13,8,2.0,1
418,Player 2,52,1,247.16,142,9,8,1.0,1
419,Player 1,43,1,34.65,40,10,6,1.0,2
419,Player 2,43,1,-22.0,151,10,6,2.0,2
420,Player 1,18,1,-14.0,14,5,2,0.0,1
420,Player 2,18,1,46.68,0,6,1,0.0,1
421,Player 1,27,1,-47.0,25,7,3,0.0,1
421,Player 2,27,1,210.16,65,4,2,0.0,1
422,Player 1,21,1,32.25,0,5,1,0.0,2
422,Player 2,21,1,-4.28,22,7,3,0.0,2
423,Player 1,31,1,218.63,0,6,4,0.0,2
423,Player 2,31,1,-9.6,35,5,5,0.0,2
424,Player 1,47,1,130.0,114,10,5,0.0,2
424,Player 2,47,1,-8.71,213,7,6,1.0,2
425,Player 1,36,1,162.96,4,8,6,0.0,2
425,Player 2,36,1,-50.0,160,7,5,1.0,2
426,Player 1,18,1,-14.0,16,5,3,0.0,1
426,Player 2,18,1,296.67,2,6,2,0.0,1
427,Player 1,30,1,223.0,10,5,3,0.0,2
427,Player 2,30,1,-16.05,41,8,5,1.0,2
428,Player 1,25,1,-50.43,56,8,4,1.0,1
428,Player 2,25,1,36.35,26,6,4,0.0,1
429,Player 1,31,1,-175.63,14,6,2,0.0,1
429,Player 2,31,1,30.44,41,8,4,1.0,1
430,Player 1,19,1,-53.55,16,6,2,1.0,1
430,Player 2,19,1,28.98,20,6,1,0.0,1
431,Player 1,29,1,558.55,55,7,5,1.0,2
431,Player 2,29,1,-92.0,0,6,3,0.0,2
432,Player 1,132,1,1118.73,423,16,20,1.0,2
432,Player 2,132,1,786.84,638,12,20,1.0,2
433,Player 1,28,1,-36.9,0,9,4,2.0,1
433,Player 2,28,1,53.92,30,5,3,0.0,1
434,Player 1,38,1,108.46,56,9,5,1.0,2
434,Player 2,38,1,-23.65,94,8,2,0.0,2
435,Player 1,35,1,-100.0,0,7,3,0.0,1
435,Player 2,35,1,103.39,56,6,5,0.0,1
436,Player 1,41,1,174.77,72,7,5,0.0,2
436,Player 2,41,1,-26.0,60,9,7,2.0,2
437,Player 1,48,1,-4.0,50,7,7,0.0,1
437,Player 2,48,1,4.0,107,12,8,2.0,1
438,Player 1,19,1,-21.35,16,6,3,1.0,1
438,Player 2,19,1,200.0,4,6,3,1.0,1
439,Player 1,17,1,-66.15,18,6,2,0.0,1
439,Player 2,17,1,44.79,0,6,3,0.0,1
440,Player 1,26,1,-6.0,24,7,4,0.0,1
440,Player 2,26,1,253.31,25,6,3,0.0,1
441,Player 1,43,1,-37.62,41,9,5,0.0,1
441,Player 2,43,1,0.0,16,10,7,0.0,1
442,Player 1,24,1,161.38,26,8,4,1.0,2
442,Player 2,24,1,-12.0,46,7,3,0.0,2
443,Player 1,15,1,-4.0,4,5,1,0.0,1
443,Player 2,15,1,241.07,0,5,2,0.0,1
444,Player 1,49,1,-80.0,77,10,5,1.0,1
444,Player 2,49,1,341.98,150,10,7,1.0,1
445,Player 1,15,1,158.2,29,5,2,0.0,2
445,Player 2,15,1,-48.5,0,5,2,0.0,2
446,Player 1,43,1,363.47,8,8,5,1.0,2
446,Player 2,43,1,-46.22,20,9,6,1.0,2
447,Player 1,17,1,-4.0,10,6,3,0.0,1
447,Player 2,17,1,421.55,0,4,2,0.0,1
448,Player 1,30,1,-4.0,8,8,4,1.0,1
448,Player 2,30,1,321.31,28,7,5,0.0,1
449,Player 1,54,1,428.18,128,8,8,0.0,2
449,Player 2,54,1,-58.39,178,9,8,0.0,2
450,Player 1,22,1,-100.0,28,8,3,0.0,1
450,Player 2,22,1,136.38,6,5,3,0.0,1
451,Player 1,31,1,208.0,34,6,5,0.0,2
451,Player 2,31,1,-4.0,46,7,4,0.0,2
452,Player 1,17,1,216.88,6,7,3,0.0,2
452,Player 2,17,1,-100.0,0,5,1,0.0,2
453,Player 1,15,1,177.39,0,3,1,0.0,2
453,Player 2,15,1,-89.45,0,7,2,0.0,2
454,Player 1,113,1,446.34,388,15,18,2.0,2
454,Player 2,113,1,418.17,381,13,16,0.0,2
455,Player 1,16,1,-22.0,22,5,2,0.0,1
455,Player 2,16,1,154.56,0,5,2,0.0,1
456,Player 1,34,1,-71.36,100,7,5,0.0,1
456,Player 2,34,1,220.0,4,7,5,1.0,1
457,Player 1,123,1,635.27,420,14,19,1.0,1
457,Player 2,123,1,789.64,418,14,20,2.0,1
458,Player 1,14,1,-13.94,41,4,2,0.0,1
458,Player 2,14,1,202.91,0,7,2,0.0,1
459,Player 1,41,1,-11.73,124,10,6,1.0,1
459,Player 2,41,1,219.61,194,9,6,1.0,1
460,Player 1,118,1,781.89,550,13,17,1.0,2
460,Player 2,118,1,556.66,407,15,16,2.0,2
461,Player 1,115,1,394.45,288,18,19,1.0,1
461,Player 2,115,1,521.74,374,10,15,0.0,1
462,Player 1,43,1,233.0,38,9,7,0.0,2
462,Player 2,43,1,-2.72,133,8,6,1.0,2
463,Player 1,27,1,-22.0,83,6,3,0.0,1
463,Player 2,27,1,264.06,74,8,5,0.0,1
464,Player 1,26,1,-100.0,45,6,3,0.0,1
464,Player 2,26,1,0.0,25,8,4,0.0,1
465,Player 1,41,1,118.25,111,9,6,1.0,2
465,Player 2,41,1,-25.0,63,12,7,1.0,2
466,Player 1,99,1,-7.0,285,14,16,1.0,1
466,Player 2,99,1,207.0,381,11,14,1.0,1
467,Player 1,28,1,47.99,34,7,3,0.0,2
467,Player 2,28,1,-73.23,34,5,2,0.0,2
468,Player 1,13,1,-106.39,0,4,1,0.0,1
468,Player 2,13,1,299.31,0,5,2,0.0,1
469,Player 1,13,1,-24.0,24,6,2,0.0,1
469,Player 2,13,1,230.29,0,5,2,0.0,1
470,Player 1,31,1,97.22,49,6,3,0.0,2
470,Player 2,31,1,-14.0,30,7,5,0.0,2
471,Player 1,19,1,22.56,2,6,3,0.0,2
471,Player 2,19,1,-0.43,34,7,3,0.0,2
472,Player 1,35,1,418.55,18,8,6,0.0,2
472,Player 2,35,1,-4.0,37,7,3,0.0,2
473,Player 1,57,1,254.41,77,9,8,0.0,2
473,Player 2,57,1,-14.0,70,10,8,1.0,2
474,Player 1,38,1,-100.0,44,8,5,0.0,1
474,Player 2,38,1,74.44,12,7,4,0.0,1
475,Player 1,28,1,-35.2,18,5,4,1.0,1
475,Player 2,28,1,13.9,0,8,3,0.0,1
476,Player 1,24,1,-11.63,47,7,4,0.0,1
476,Player 2,24,1,135.8,52,5,3,0.0,1
477,Player 1,23,1,265.85,12,7,4,0.0,2
477,Player 2,23,1,-64.44,0,4,1,0.0,2
478,Player 1,39,1,151.55,6,6,4,0.0,2
478,Player 2,39,1,-7.59,42,9,7,2.0,2
479,Player 1,50,1,-100.0,140,7,7,0.0,1
479,Player 2,50,1,194.0,158,12,8,1.0,1
480,Player 1,46,1,-15.81,153,10,7,0.0,1
480,Player 2,46,1,123.38,36,8,5,1.0,1
481,Player 1,39,1,-58.4,36,8,5,1.0,1
481,Player 2,39,1,20.67,58,9,4,0.0,1
482,Player 1,126,1,699.81,495,14,19,2.0,1
482,Player 2,126,1,709.04,378,14,20,2.0,1
483,Player 1,59,1,96.11,79,9,7,0.0,2
483,Player 2,59,1,-25.0,74,14,10,1.0,2
484,Player 1,19,1,158.86,16,6,2,0.0,2
484,Player 2,19,1,-14.0,18,8,3,2.0,2
485,Player 1,13,1,12.63,8,6,1,0.0,2
485,Player 2,13,1,-92.0,6,5,1,0.0,2
486,Player 1,23,1,-26.17,16,7,3,0.0,1
486,Player 2,23,1,173.63,39,5,3,0.0,1
487,Player 1,21,1,120.99,62,6,3,1.0,2
487,Player 2,21,1,-100.0,0,7,3,1.0,2
488,Player 1,30,1,-10.91,67,6,3,1.0,1
488,Player 2,30,1,25.0,10,7,3,0.0,1
489,Player 1,49,1,54.95,88,9,8,0.0,2
489,Player 2,49,1,-31.52,74,9,6,0.0,2
490,Player 1,27,1,27.94,6,6,2,0.0,2
490,Player 2,27,1,-12.0,20,10,5,0.0,2
491,Player 1,35,1,-58.0,46,9,5,0.0,1
491,Player 2,35,1,360.19,120,9,6,0.0,1
492,Player 1,23,1,-100.0,18,6,3,0.0,1
492,Player 2,23,1,71.69,2,6,3,0.0,1
493,Player 1,44,1,-39.54,33,9,6,0.0,1
493,Player 2,44,1,207.0,78,8,6,1.0,1
494,Player 1,29,1,-20.51,75,7,5,0.0,1
494,Player 2,29,1,306.09,34,6,4,1.0,1
495,Player 1,30,1,0.0,6,9,4,1.0,2
495,Player 2,30,1,-29.43,30,7,4,0.0,2
496,Player 1,21,1,-51.44,0,5,2,0.0,1
496,Player 2,21,1,36.85,0,6,2,0.0,1
497,Player 1,41,1,133.26,134,6,5,0.0,2
497,Player 2,41,1,-100.0,30,12,5,2.0,2
498,Player 1,45,1,-13.88,46,9,8,0.0,1
498,Player 2,45,1,83.08,12,8,7,0.0,1
499,Player 1,21,1,-100.0,10,8,3,0.0,1
499,Player 2,21,1,11.09,0,6,2,0.0,1
500,Player 1,44,1,10.87,128,7,6,0.0,2
500,Player 2,44,1,-68.0,36,9,5,1.0,2
